(val) step 0: {'pi': 0.1328125, 'score': 0.1328125, 'examples_seen': 32, 'step': 0}
(val) step 259: {'pi': 0.375, 'score': 0.375, 'examples_seen': 8320, 'step': 259}
(val) step 269: {'pi': 0.38671875, 'score': 0.38671875, 'examples_seen': 8640, 'step': 269}
(val) step 279: {'pi': 0.345703125, 'score': 0.345703125, 'examples_seen': 8960, 'step': 279}
(val) step 289: {'pi': 0.384765625, 'score': 0.384765625, 'examples_seen': 9280, 'step': 289}
(val) step 299: {'pi': 0.419921875, 'score': 0.419921875, 'examples_seen': 9600, 'step': 299}
(val) step 309: {'pi': 0.408203125, 'score': 0.408203125, 'examples_seen': 9920, 'step': 309}
(val) step 319: {'pi': 0.419921875, 'score': 0.419921875, 'examples_seen': 10240, 'step': 319}
(val) step 329: {'pi': 0.4921875, 'score': 0.4921875, 'examples_seen': 10560, 'step': 329}
(val) step 339: {'pi': 0.439453125, 'score': 0.439453125, 'examples_seen': 10880, 'step': 339}
(val) step 349: {'pi': 0.548828125, 'score': 0.548828125, 'examples_seen': 11200, 'step': 349}
(val) step 359: {'pi': 0.607421875, 'score': 0.607421875, 'examples_seen': 11520, 'step': 359}
(val) step 369: {'pi': 0.61328125, 'score': 0.61328125, 'examples_seen': 11840, 'step': 369}
(val) step 379: {'pi': 0.58203125, 'score': 0.58203125, 'examples_seen': 12160, 'step': 379}
(val) step 389: {'pi': 0.556640625, 'score': 0.556640625, 'examples_seen': 12480, 'step': 389}
(val) step 399: {'pi': 0.59375, 'score': 0.59375, 'examples_seen': 12800, 'step': 399}
(val) step 409: {'pi': 0.57421875, 'score': 0.57421875, 'examples_seen': 13120, 'step': 409}
(val) step 419: {'pi': 0.5703125, 'score': 0.5703125, 'examples_seen': 13440, 'step': 419}
(val) step 429: {'pi': 0.6484375, 'score': 0.6484375, 'examples_seen': 13760, 'step': 429}
(val) step 439: {'pi': 0.71484375, 'score': 0.71484375, 'examples_seen': 14080, 'step': 439}
(val) step 449: {'pi': 0.701171875, 'score': 0.701171875, 'examples_seen': 14400, 'step': 449}
(val) step 459: {'pi': 0.67578125, 'score': 0.67578125, 'examples_seen': 14720, 'step': 459}
(val) step 469: {'pi': 0.7734375, 'score': 0.7734375, 'examples_seen': 15040, 'step': 469}
(val) step 479: {'pi': 0.767578125, 'score': 0.767578125, 'examples_seen': 15360, 'step': 479}
(val) step 489: {'pi': 0.7578125, 'score': 0.7578125, 'examples_seen': 15680, 'step': 489}
(val) step 499: {'pi': 0.681640625, 'score': 0.681640625, 'examples_seen': 16000, 'step': 499}
(val) step 509: {'pi': 0.8046875, 'score': 0.8046875, 'examples_seen': 16320, 'step': 509}
(val) step 519: {'pi': 0.80859375, 'score': 0.80859375, 'examples_seen': 16640, 'step': 519}
(val) step 529: {'pi': 0.81640625, 'score': 0.81640625, 'examples_seen': 16960, 'step': 529}
(val) step 539: {'pi': 0.720703125, 'score': 0.720703125, 'examples_seen': 17280, 'step': 539}
(val) step 549: {'pi': 0.86328125, 'score': 0.86328125, 'examples_seen': 17600, 'step': 549}
(val) step 559: {'pi': 0.7890625, 'score': 0.7890625, 'examples_seen': 17920, 'step': 559}
(val) step 569: {'pi': 0.794921875, 'score': 0.794921875, 'examples_seen': 18240, 'step': 569}
(val) step 579: {'pi': 0.822265625, 'score': 0.822265625, 'examples_seen': 18560, 'step': 579}
(val) step 589: {'pi': 0.8203125, 'score': 0.8203125, 'examples_seen': 18880, 'step': 589}
(val) step 599: {'pi': 0.8828125, 'score': 0.8828125, 'examples_seen': 19200, 'step': 599}
(val) step 609: {'pi': 0.75, 'score': 0.75, 'examples_seen': 19520, 'step': 609}
(val) step 619: {'pi': 0.70703125, 'score': 0.70703125, 'examples_seen': 19840, 'step': 619}
(val) step 629: {'pi': 0.84765625, 'score': 0.84765625, 'examples_seen': 20160, 'step': 629}
(val) step 639: {'pi': 0.86328125, 'score': 0.86328125, 'examples_seen': 20480, 'step': 639}
(val) step 649: {'pi': 0.921875, 'score': 0.921875, 'examples_seen': 20800, 'step': 649}
(val) step 659: {'pi': 0.904296875, 'score': 0.904296875, 'examples_seen': 21120, 'step': 659}
(val) step 669: {'pi': 0.869140625, 'score': 0.869140625, 'examples_seen': 21440, 'step': 669}
(val) step 679: {'pi': 0.787109375, 'score': 0.787109375, 'examples_seen': 21760, 'step': 679}
(val) step 689: {'pi': 0.880859375, 'score': 0.880859375, 'examples_seen': 22080, 'step': 689}
(val) step 699: {'pi': 0.833984375, 'score': 0.833984375, 'examples_seen': 22400, 'step': 699}
(val) step 709: {'pi': 0.841796875, 'score': 0.841796875, 'examples_seen': 22720, 'step': 709}
(val) step 719: {'pi': 0.90625, 'score': 0.90625, 'examples_seen': 23040, 'step': 719}
(val) step 729: {'pi': 0.828125, 'score': 0.828125, 'examples_seen': 23360, 'step': 729}
(val) step 739: {'pi': 0.623046875, 'score': 0.623046875, 'examples_seen': 23680, 'step': 739}
(val) step 749: {'pi': 0.921875, 'score': 0.921875, 'examples_seen': 24000, 'step': 749}
(val) step 759: {'pi': 0.91796875, 'score': 0.91796875, 'examples_seen': 24320, 'step': 759}
(val) step 769: {'pi': 0.951171875, 'score': 0.951171875, 'examples_seen': 24640, 'step': 769}
(val) step 779: {'pi': 0.921875, 'score': 0.921875, 'examples_seen': 24960, 'step': 779}
(val) step 789: {'pi': 0.671875, 'score': 0.671875, 'examples_seen': 25280, 'step': 789}
(val) step 799: {'pi': 0.875, 'score': 0.875, 'examples_seen': 25600, 'step': 799}
(val) step 809: {'pi': 0.904296875, 'score': 0.904296875, 'examples_seen': 25920, 'step': 809}
(val) step 819: {'pi': 0.88671875, 'score': 0.88671875, 'examples_seen': 26240, 'step': 819}
(val) step 829: {'pi': 0.91015625, 'score': 0.91015625, 'examples_seen': 26560, 'step': 829}
(val) step 839: {'pi': 0.857421875, 'score': 0.857421875, 'examples_seen': 26880, 'step': 839}
(val) step 849: {'pi': 0.90625, 'score': 0.90625, 'examples_seen': 27200, 'step': 849}
(val) step 859: {'pi': 0.86328125, 'score': 0.86328125, 'examples_seen': 27520, 'step': 859}
(val) step 869: {'pi': 0.88671875, 'score': 0.88671875, 'examples_seen': 27840, 'step': 869}
(val) step 879: {'pi': 0.94921875, 'score': 0.94921875, 'examples_seen': 28160, 'step': 879}
(val) step 889: {'pi': 0.935546875, 'score': 0.935546875, 'examples_seen': 28480, 'step': 889}
(val) step 899: {'pi': 0.90234375, 'score': 0.90234375, 'examples_seen': 28800, 'step': 899}
(val) step 909: {'pi': 0.875, 'score': 0.875, 'examples_seen': 29120, 'step': 909}
(val) step 919: {'pi': 0.701171875, 'score': 0.701171875, 'examples_seen': 29440, 'step': 919}
(val) step 929: {'pi': 0.896484375, 'score': 0.896484375, 'examples_seen': 29760, 'step': 929}
(val) step 939: {'pi': 0.84375, 'score': 0.84375, 'examples_seen': 30080, 'step': 939}
(val) step 949: {'pi': 0.94140625, 'score': 0.94140625, 'examples_seen': 30400, 'step': 949}
(val) step 959: {'pi': 0.900390625, 'score': 0.900390625, 'examples_seen': 30720, 'step': 959}
(val) step 969: {'pi': 0.947265625, 'score': 0.947265625, 'examples_seen': 31040, 'step': 969}
(val) step 979: {'pi': 0.9453125, 'score': 0.9453125, 'examples_seen': 31360, 'step': 979}
(val) step 989: {'pi': 0.84765625, 'score': 0.84765625, 'examples_seen': 31680, 'step': 989}
(val) step 999: {'pi': 0.841796875, 'score': 0.841796875, 'examples_seen': 32000, 'step': 999}
(val) step 1009: {'pi': 0.931640625, 'score': 0.931640625, 'examples_seen': 32320, 'step': 1009}
(val) step 1019: {'pi': 0.927734375, 'score': 0.927734375, 'examples_seen': 32640, 'step': 1019}
(val) step 1029: {'pi': 0.92578125, 'score': 0.92578125, 'examples_seen': 32960, 'step': 1029}
(val) step 1039: {'pi': 0.89453125, 'score': 0.89453125, 'examples_seen': 33280, 'step': 1039}
(val) step 1049: {'pi': 0.646484375, 'score': 0.646484375, 'examples_seen': 33600, 'step': 1049}
(val) step 1059: {'pi': 0.82421875, 'score': 0.82421875, 'examples_seen': 33920, 'step': 1059}
(val) step 1069: {'pi': 0.78515625, 'score': 0.78515625, 'examples_seen': 34240, 'step': 1069}
(val) step 1079: {'pi': 0.81640625, 'score': 0.81640625, 'examples_seen': 34560, 'step': 1079}
(val) step 1089: {'pi': 0.8515625, 'score': 0.8515625, 'examples_seen': 34880, 'step': 1089}
(val) step 1099: {'pi': 0.904296875, 'score': 0.904296875, 'examples_seen': 35200, 'step': 1099}
(val) step 1109: {'pi': 0.841796875, 'score': 0.841796875, 'examples_seen': 35520, 'step': 1109}
(val) step 1119: {'pi': 0.87890625, 'score': 0.87890625, 'examples_seen': 35840, 'step': 1119}
(val) step 1129: {'pi': 0.89453125, 'score': 0.89453125, 'examples_seen': 36160, 'step': 1129}
(val) step 1139: {'pi': 0.88671875, 'score': 0.88671875, 'examples_seen': 36480, 'step': 1139}
(val) step 1149: {'pi': 0.90625, 'score': 0.90625, 'examples_seen': 36800, 'step': 1149}
(val) step 1159: {'pi': 0.93359375, 'score': 0.93359375, 'examples_seen': 37120, 'step': 1159}
(val) step 1169: {'pi': 0.935546875, 'score': 0.935546875, 'examples_seen': 37440, 'step': 1169}
(val) step 1179: {'pi': 0.9609375, 'score': 0.9609375, 'examples_seen': 37760, 'step': 1179}
(val) step 1189: {'pi': 0.953125, 'score': 0.953125, 'examples_seen': 38080, 'step': 1189}
(val) step 1199: {'pi': 0.966796875, 'score': 0.966796875, 'examples_seen': 38400, 'step': 1199}
(val) step 1209: {'pi': 0.95703125, 'score': 0.95703125, 'examples_seen': 38720, 'step': 1209}
(val) step 1219: {'pi': 0.990234375, 'score': 0.990234375, 'examples_seen': 39040, 'step': 1219}
(val) step 1229: {'pi': 0.978515625, 'score': 0.978515625, 'examples_seen': 39360, 'step': 1229}
(val) step 1239: {'pi': 0.958984375, 'score': 0.958984375, 'examples_seen': 39680, 'step': 1239}
(val) step 1249: {'pi': 0.96484375, 'score': 0.96484375, 'examples_seen': 40000, 'step': 1249}
(val) step 1259: {'pi': 0.9765625, 'score': 0.9765625, 'examples_seen': 40320, 'step': 1259}
(val) step 1269: {'pi': 0.96875, 'score': 0.96875, 'examples_seen': 40640, 'step': 1269}
(val) step 1279: {'pi': 0.935546875, 'score': 0.935546875, 'examples_seen': 40960, 'step': 1279}
(val) step 1289: {'pi': 0.970703125, 'score': 0.970703125, 'examples_seen': 41280, 'step': 1289}
(val) step 1299: {'pi': 0.96484375, 'score': 0.96484375, 'examples_seen': 41600, 'step': 1299}
(val) step 1309: {'pi': 0.994140625, 'score': 0.994140625, 'examples_seen': 41920, 'step': 1309}
(val) step 1319: {'pi': 0.982421875, 'score': 0.982421875, 'examples_seen': 42240, 'step': 1319}
(val) step 1329: {'pi': 0.9375, 'score': 0.9375, 'examples_seen': 42560, 'step': 1329}
(val) step 1339: {'pi': 0.9765625, 'score': 0.9765625, 'examples_seen': 42880, 'step': 1339}
(val) step 1349: {'pi': 0.9140625, 'score': 0.9140625, 'examples_seen': 43200, 'step': 1349}
(val) step 1359: {'pi': 0.875, 'score': 0.875, 'examples_seen': 43520, 'step': 1359}
(val) step 1369: {'pi': 0.927734375, 'score': 0.927734375, 'examples_seen': 43840, 'step': 1369}
(val) step 1379: {'pi': 0.91015625, 'score': 0.91015625, 'examples_seen': 44160, 'step': 1379}
(val) step 1389: {'pi': 0.9296875, 'score': 0.9296875, 'examples_seen': 44480, 'step': 1389}
(val) step 1399: {'pi': 0.953125, 'score': 0.953125, 'examples_seen': 44800, 'step': 1399}
(val) step 1409: {'pi': 0.921875, 'score': 0.921875, 'examples_seen': 45120, 'step': 1409}
(val) step 1419: {'pi': 0.85546875, 'score': 0.85546875, 'examples_seen': 45440, 'step': 1419}
(val) step 1429: {'pi': 0.94140625, 'score': 0.94140625, 'examples_seen': 45760, 'step': 1429}
(val) step 1439: {'pi': 0.98046875, 'score': 0.98046875, 'examples_seen': 46080, 'step': 1439}
(val) step 1449: {'pi': 0.9453125, 'score': 0.9453125, 'examples_seen': 46400, 'step': 1449}
(val) step 1459: {'pi': 0.947265625, 'score': 0.947265625, 'examples_seen': 46720, 'step': 1459}
(val) step 1469: {'pi': 0.98046875, 'score': 0.98046875, 'examples_seen': 47040, 'step': 1469}
(val) step 1479: {'pi': 0.4375, 'score': 0.4375, 'examples_seen': 47360, 'step': 1479}
(val) step 1489: {'pi': 0.65234375, 'score': 0.65234375, 'examples_seen': 47680, 'step': 1489}
(val) step 1499: {'pi': 0.8203125, 'score': 0.8203125, 'examples_seen': 48000, 'step': 1499}
(val) step 1509: {'pi': 0.884765625, 'score': 0.884765625, 'examples_seen': 48320, 'step': 1509}
(val) step 1519: {'pi': 0.912109375, 'score': 0.912109375, 'examples_seen': 48640, 'step': 1519}
(val) step 1529: {'pi': 0.845703125, 'score': 0.845703125, 'examples_seen': 48960, 'step': 1529}
(val) step 1539: {'pi': 0.912109375, 'score': 0.912109375, 'examples_seen': 49280, 'step': 1539}
(val) step 1549: {'pi': 0.94921875, 'score': 0.94921875, 'examples_seen': 49600, 'step': 1549}
(val) step 1559: {'pi': 0.951171875, 'score': 0.951171875, 'examples_seen': 49920, 'step': 1559}
(val) step 1569: {'pi': 0.916015625, 'score': 0.916015625, 'examples_seen': 50240, 'step': 1569}
(val) step 1579: {'pi': 0.94921875, 'score': 0.94921875, 'examples_seen': 50560, 'step': 1579}
(val) step 1589: {'pi': 0.986328125, 'score': 0.986328125, 'examples_seen': 50880, 'step': 1589}
(val) step 1599: {'pi': 0.9453125, 'score': 0.9453125, 'examples_seen': 51200, 'step': 1599}
(val) step 1609: {'pi': 0.962890625, 'score': 0.962890625, 'examples_seen': 51520, 'step': 1609}
(val) step 1619: {'pi': 0.94921875, 'score': 0.94921875, 'examples_seen': 51840, 'step': 1619}
(val) step 1629: {'pi': 0.953125, 'score': 0.953125, 'examples_seen': 52160, 'step': 1629}
(val) step 1639: {'pi': 0.947265625, 'score': 0.947265625, 'examples_seen': 52480, 'step': 1639}
(val) step 1649: {'pi': 0.94921875, 'score': 0.94921875, 'examples_seen': 52800, 'step': 1649}
(val) step 1659: {'pi': 0.958984375, 'score': 0.958984375, 'examples_seen': 53120, 'step': 1659}
(val) step 1669: {'pi': 0.79296875, 'score': 0.79296875, 'examples_seen': 53440, 'step': 1669}
(val) step 1679: {'pi': 0.966796875, 'score': 0.966796875, 'examples_seen': 53760, 'step': 1679}
(val) step 1689: {'pi': 0.94140625, 'score': 0.94140625, 'examples_seen': 54080, 'step': 1689}
(val) step 1699: {'pi': 0.935546875, 'score': 0.935546875, 'examples_seen': 54400, 'step': 1699}
(val) step 1709: {'pi': 0.978515625, 'score': 0.978515625, 'examples_seen': 54720, 'step': 1709}
(val) step 1719: {'pi': 0.990234375, 'score': 0.990234375, 'examples_seen': 55040, 'step': 1719}
(val) step 1729: {'pi': 0.990234375, 'score': 0.990234375, 'examples_seen': 55360, 'step': 1729}
(val) step 1739: {'pi': 0.994140625, 'score': 0.994140625, 'examples_seen': 55680, 'step': 1739}
(val) step 1749: {'pi': 0.9921875, 'score': 0.9921875, 'examples_seen': 56000, 'step': 1749}
(val) step 1759: {'pi': 0.990234375, 'score': 0.990234375, 'examples_seen': 56320, 'step': 1759}
(val) step 1769: {'pi': 0.998046875, 'score': 0.998046875, 'examples_seen': 56640, 'step': 1769}
(val) step 1779: {'pi': 0.99609375, 'score': 0.99609375, 'examples_seen': 56960, 'step': 1779}
(val) step 1789: {'pi': 0.9765625, 'score': 0.9765625, 'examples_seen': 57280, 'step': 1789}
(val) step 1799: {'pi': 0.9921875, 'score': 0.9921875, 'examples_seen': 57600, 'step': 1799}
(val) step 1809: {'pi': 0.990234375, 'score': 0.990234375, 'examples_seen': 57920, 'step': 1809}
(val) step 1819: {'pi': 0.927734375, 'score': 0.927734375, 'examples_seen': 58240, 'step': 1819}
(val) step 1829: {'pi': 0.984375, 'score': 0.984375, 'examples_seen': 58560, 'step': 1829}
(val) step 1839: {'pi': 0.939453125, 'score': 0.939453125, 'examples_seen': 58880, 'step': 1839}
(val) step 1849: {'pi': 0.96484375, 'score': 0.96484375, 'examples_seen': 59200, 'step': 1849}
(val) step 1859: {'pi': 0.904296875, 'score': 0.904296875, 'examples_seen': 59520, 'step': 1859}
(val) step 1869: {'pi': 0.947265625, 'score': 0.947265625, 'examples_seen': 59840, 'step': 1869}
(val) step 1879: {'pi': 0.93359375, 'score': 0.93359375, 'examples_seen': 60160, 'step': 1879}
(val) step 1889: {'pi': 0.97265625, 'score': 0.97265625, 'examples_seen': 60480, 'step': 1889}
(val) step 1899: {'pi': 0.98046875, 'score': 0.98046875, 'examples_seen': 60800, 'step': 1899}
(val) step 1909: {'pi': 0.994140625, 'score': 0.994140625, 'examples_seen': 61120, 'step': 1909}
(val) step 1919: {'pi': 0.994140625, 'score': 0.994140625, 'examples_seen': 61440, 'step': 1919}
(val) step 1929: {'pi': 0.982421875, 'score': 0.982421875, 'examples_seen': 61760, 'step': 1929}
(val) step 1939: {'pi': 0.994140625, 'score': 0.994140625, 'examples_seen': 62080, 'step': 1939}
(val) step 1949: {'pi': 1.0, 'score': 1.0, 'examples_seen': 62400, 'step': 1949}
Saving new checkpoint... BEST
(val) step 1959: {'pi': 0.9765625, 'score': 0.9765625, 'examples_seen': 62720, 'step': 1959}
(val) step 1969: {'pi': 0.994140625, 'score': 0.994140625, 'examples_seen': 63040, 'step': 1969}
(val) step 1979: {'pi': 0.984375, 'score': 0.984375, 'examples_seen': 63360, 'step': 1979}
(val) step 1989: {'pi': 1.0, 'score': 1.0, 'examples_seen': 63680, 'step': 1989}
(val) step 1999: {'pi': 0.974609375, 'score': 0.974609375, 'examples_seen': 64000, 'step': 1999}
(val) step 2009: {'pi': 0.986328125, 'score': 0.986328125, 'examples_seen': 64320, 'step': 2009}
(val) step 2019: {'pi': 0.982421875, 'score': 0.982421875, 'examples_seen': 64640, 'step': 2019}
(val) step 2029: {'pi': 0.982421875, 'score': 0.982421875, 'examples_seen': 64960, 'step': 2029}
(val) step 2039: {'pi': 0.98046875, 'score': 0.98046875, 'examples_seen': 65280, 'step': 2039}
(val) step 2049: {'pi': 0.982421875, 'score': 0.982421875, 'examples_seen': 65600, 'step': 2049}
(val) step 2059: {'pi': 0.96875, 'score': 0.96875, 'examples_seen': 65920, 'step': 2059}
(val) step 2069: {'pi': 0.9765625, 'score': 0.9765625, 'examples_seen': 66240, 'step': 2069}
(val) step 2079: {'pi': 0.98828125, 'score': 0.98828125, 'examples_seen': 66560, 'step': 2079}
(val) step 2089: {'pi': 0.984375, 'score': 0.984375, 'examples_seen': 66880, 'step': 2089}
(val) step 2099: {'pi': 0.998046875, 'score': 0.998046875, 'examples_seen': 67200, 'step': 2099}
(val) step 2109: {'pi': 0.982421875, 'score': 0.982421875, 'examples_seen': 67520, 'step': 2109}
(val) step 2119: {'pi': 0.998046875, 'score': 0.998046875, 'examples_seen': 67840, 'step': 2119}
(val) step 2129: {'pi': 0.9765625, 'score': 0.9765625, 'examples_seen': 68160, 'step': 2129}
(val) step 2139: {'pi': 0.978515625, 'score': 0.978515625, 'examples_seen': 68480, 'step': 2139}
(val) step 2149: {'pi': 0.990234375, 'score': 0.990234375, 'examples_seen': 68800, 'step': 2149}
(val) step 2159: {'pi': 0.978515625, 'score': 0.978515625, 'examples_seen': 69120, 'step': 2159}
(val) step 2169: {'pi': 1.0, 'score': 1.0, 'examples_seen': 69440, 'step': 2169}
(val) step 2179: {'pi': 0.99609375, 'score': 0.99609375, 'examples_seen': 69760, 'step': 2179}
(val) step 2189: {'pi': 0.865234375, 'score': 0.865234375, 'examples_seen': 70080, 'step': 2189}
(val) step 2199: {'pi': 0.529296875, 'score': 0.529296875, 'examples_seen': 70400, 'step': 2199}
(val) step 2209: {'pi': 0.416015625, 'score': 0.416015625, 'examples_seen': 70720, 'step': 2209}
(val) step 2219: {'pi': 0.392578125, 'score': 0.392578125, 'examples_seen': 71040, 'step': 2219}
(val) step 2229: {'pi': 0.443359375, 'score': 0.443359375, 'examples_seen': 71360, 'step': 2229}
(val) step 2239: {'pi': 0.5546875, 'score': 0.5546875, 'examples_seen': 71680, 'step': 2239}
(val) step 2249: {'pi': 0.65625, 'score': 0.65625, 'examples_seen': 72000, 'step': 2249}
(val) step 2259: {'pi': 0.705078125, 'score': 0.705078125, 'examples_seen': 72320, 'step': 2259}
(val) step 2269: {'pi': 0.896484375, 'score': 0.896484375, 'examples_seen': 72640, 'step': 2269}
(val) step 2279: {'pi': 0.8671875, 'score': 0.8671875, 'examples_seen': 72960, 'step': 2279}
(val) step 2289: {'pi': 0.95703125, 'score': 0.95703125, 'examples_seen': 73280, 'step': 2289}
(val) step 2299: {'pi': 0.958984375, 'score': 0.958984375, 'examples_seen': 73600, 'step': 2299}
(val) step 2309: {'pi': 0.888671875, 'score': 0.888671875, 'examples_seen': 73920, 'step': 2309}
(val) step 2319: {'pi': 0.95703125, 'score': 0.95703125, 'examples_seen': 74240, 'step': 2319}
(val) step 2329: {'pi': 0.9375, 'score': 0.9375, 'examples_seen': 74560, 'step': 2329}
(val) step 2339: {'pi': 0.9453125, 'score': 0.9453125, 'examples_seen': 74880, 'step': 2339}
(val) step 2349: {'pi': 0.962890625, 'score': 0.962890625, 'examples_seen': 75200, 'step': 2349}
(val) step 2359: {'pi': 0.927734375, 'score': 0.927734375, 'examples_seen': 75520, 'step': 2359}
(val) step 2369: {'pi': 0.958984375, 'score': 0.958984375, 'examples_seen': 75840, 'step': 2369}
(val) step 2379: {'pi': 0.951171875, 'score': 0.951171875, 'examples_seen': 76160, 'step': 2379}
(val) step 2389: {'pi': 0.958984375, 'score': 0.958984375, 'examples_seen': 76480, 'step': 2389}
(val) step 2399: {'pi': 0.99609375, 'score': 0.99609375, 'examples_seen': 76800, 'step': 2399}
(val) step 2409: {'pi': 0.966796875, 'score': 0.966796875, 'examples_seen': 77120, 'step': 2409}
(val) step 2419: {'pi': 0.939453125, 'score': 0.939453125, 'examples_seen': 77440, 'step': 2419}
(val) step 2429: {'pi': 0.955078125, 'score': 0.955078125, 'examples_seen': 77760, 'step': 2429}
(val) step 2439: {'pi': 0.9765625, 'score': 0.9765625, 'examples_seen': 78080, 'step': 2439}
(val) step 2449: {'pi': 0.96484375, 'score': 0.96484375, 'examples_seen': 78400, 'step': 2449}
(val) step 2459: {'pi': 0.9765625, 'score': 0.9765625, 'examples_seen': 78720, 'step': 2459}
(val) step 2469: {'pi': 0.998046875, 'score': 0.998046875, 'examples_seen': 79040, 'step': 2469}
(val) step 2479: {'pi': 0.94921875, 'score': 0.94921875, 'examples_seen': 79360, 'step': 2479}
(val) step 2489: {'pi': 0.990234375, 'score': 0.990234375, 'examples_seen': 79680, 'step': 2489}
(val) step 2499: {'pi': 0.814453125, 'score': 0.814453125, 'examples_seen': 80000, 'step': 2499}
(val) step 2509: {'pi': 0.8203125, 'score': 0.8203125, 'examples_seen': 80320, 'step': 2509}
(val) step 2519: {'pi': 0.974609375, 'score': 0.974609375, 'examples_seen': 80640, 'step': 2519}
(val) step 2529: {'pi': 1.0, 'score': 1.0, 'examples_seen': 80960, 'step': 2529}
(val) step 2539: {'pi': 0.939453125, 'score': 0.939453125, 'examples_seen': 81280, 'step': 2539}
(val) step 2549: {'pi': 0.96875, 'score': 0.96875, 'examples_seen': 81600, 'step': 2549}
(val) step 2559: {'pi': 0.978515625, 'score': 0.978515625, 'examples_seen': 81920, 'step': 2559}
(val) step 2569: {'pi': 0.986328125, 'score': 0.986328125, 'examples_seen': 82240, 'step': 2569}
(val) step 2579: {'pi': 0.984375, 'score': 0.984375, 'examples_seen': 82560, 'step': 2579}
(val) step 2589: {'pi': 0.98046875, 'score': 0.98046875, 'examples_seen': 82880, 'step': 2589}
(val) step 2599: {'pi': 0.974609375, 'score': 0.974609375, 'examples_seen': 83200, 'step': 2599}
(val) step 2609: {'pi': 0.982421875, 'score': 0.982421875, 'examples_seen': 83520, 'step': 2609}
(val) step 2619: {'pi': 0.966796875, 'score': 0.966796875, 'examples_seen': 83840, 'step': 2619}
(val) step 2629: {'pi': 0.9765625, 'score': 0.9765625, 'examples_seen': 84160, 'step': 2629}
(val) step 2639: {'pi': 0.98828125, 'score': 0.98828125, 'examples_seen': 84480, 'step': 2639}
(val) step 2649: {'pi': 1.0, 'score': 1.0, 'examples_seen': 84800, 'step': 2649}
(val) step 2659: {'pi': 0.986328125, 'score': 0.986328125, 'examples_seen': 85120, 'step': 2659}
(val) step 2669: {'pi': 0.982421875, 'score': 0.982421875, 'examples_seen': 85440, 'step': 2669}
(val) step 2679: {'pi': 0.994140625, 'score': 0.994140625, 'examples_seen': 85760, 'step': 2679}
(val) step 2689: {'pi': 1.0, 'score': 1.0, 'examples_seen': 86080, 'step': 2689}
(val) step 2699: {'pi': 1.0, 'score': 1.0, 'examples_seen': 86400, 'step': 2699}
(val) step 2709: {'pi': 1.0, 'score': 1.0, 'examples_seen': 86720, 'step': 2709}
(val) step 2719: {'pi': 1.0, 'score': 1.0, 'examples_seen': 87040, 'step': 2719}
(val) step 2729: {'pi': 0.994140625, 'score': 0.994140625, 'examples_seen': 87360, 'step': 2729}
